DO NOT USE	Batch User	Batch Name	Seq ID	*Model Name	*Model ID	*Model Version	Element Long  Name	*Element Physical Name	Element Description	Element Type	Characteristic Long Name	*Characteristic Physical Name	Characteristic Order	Characteristic Description	Characteristic Type	Characteristic Min Length	Characteristic Max Length	Characteristic Data Type	Characteristic UOM	Characteristic Mandatory?	Characteristic PK?	Characteristic Default	CDE ID	CDE Version	Element Mapping Group	Characteristic FK?	FK Element Name	FK Element Characteristic Name	Comments
	pihl	HTAN Batch 1	374	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Diabetes Treatment Type	Diabetes Treatment Type		Text term used to describe the types of treatment used to manage diabetes 	Property					Yes			3587247	1 0					
	pihl	HTAN Batch 1	375	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Disease Response	Disease Response		Code assigned to describe the patient s response or outcome to the disease 	Property					Yes			5750671	1 0					
	pihl	HTAN Batch 1	376	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	DLCO Ref Predictive Percent	DLCO Ref Predictive Percent		The value as a percentage of predicted lung volume measuring the amount of carbon monoxide detected in a patient s lungs 	Property					Yes			2180255	1 0					
	pihl	HTAN Batch 1	377	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	ECOG Performance Status	ECOG Performance Status		The ECOG functional performance status of the patient participant 	Property					Yes			88	5 1					
	pihl	HTAN Batch 1	378	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	FEV1 FVC Post Bronch Percent	FEV1 FVC Post Bronch Percent		Percentage value to represent result of Forced Expiratory Volume in 1 second FEV1 divided by the Forced Vital Capacity FVC post bronchodilator 	Property					Yes			3302956	1 0					
	pihl	HTAN Batch 1	379	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	FEV 1 FVC Pre Bronch Percent	FEV 1 FVC Pre Bronch Percent		Percentage value to represent result of Forced Expiratory Volume in 1 second FEV1 divided by the Forced Vital Capacity FVC pre bronchodilator 	Property					Yes			3302955	1 0					
	pihl	HTAN Batch 1	380	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	FEV1 Ref Post Bronch Percent	FEV1 Ref Post Bronch Percent		The percentage comparison to a normal value reference range of the volume of air that a patient can forcibly exhale from the lungs in one second post bronchodilator 	Property					Yes			3302948	1 0 					
	pihl	HTAN Batch 1	381	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	FEV1 Ref Pre Bronch Percent	FEV1 Ref Pre Bronch Percent		The percentage comparison to a normal value reference range of the volume of air that a patient can forcibly exhale from the lungs in one second pre bronchodilator 	Property					Yes			3302947	1 0					
	pihl	HTAN Batch 1	382	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Height	Height		The height of the patient in centimeters 	Property					Yes			649	4 1					
	pihl	HTAN Batch 1	383	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Hepatitis Sustained Virological Response	Hepatitis Sustained Virological Response		The yes no unknown indicator used to describe whether the patient received treatment for a risk factor the patient had at the time of or prior to their diagnosis 	Property					Yes			6423783	1 0					
	pihl	HTAN Batch 1	384	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	HPV Positive Type	HPV Positive Type		Text classification to represent the strain or type of human papillomavirus identified in an individual 	Property					Yes			2922649	1 0					
	pihl	HTAN Batch 1	385	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Karnofsky Performance Status	Karnofsky Performance Status		Text term used to describe the classification used of the functional capabilities of a person 	Property					Yes			2003853	4 2					
	pihl	HTAN Batch 1	386	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Menopause Status	Menopause Status		Text term used to describe the patient s menopause status 	Property					Yes			2434914	1 1					
	pihl	HTAN Batch 1	387	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Adverse Event Grade	Adverse Event Grade		The text term used to describe a specific histone variants which are proteins that substitute for the core canonical histones 	Property					Yes			2944515	1 0					
	pihl	HTAN Batch 1	388	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	AIDS Risk Factors	AIDS Risk Factors		The text term used to describe a risk factor of the acquired immunodeficiency syndrome AIDS that the patient either had at time time of the study or experienced in the past 	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	389	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Body Surface Area	Body Surface Area		Numeric value used to represent the 2 dimensional extent of the body surface relating height to weight 	Property					Yes			653	6 0					
	pihl	HTAN Batch 1	390	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	CD4 Count	CD4 Count		The text term used to describe the outcome of the procedure to determine the amount of the CD4 expressing cells in a sample 	Property					Yes			4182751	1 0					
	pihl	HTAN Batch 1	391	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	CDC HIV Risk Factors	CDC HIV Risk Factors		The text term used to describe a risk factor for human immunodeficiency virus as described by the Center for Disease Control 	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	392	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Days to Imaging	Days to Imaging		Number of days between the date used for index and the date the imaging or scan was performed on the patient If not applicable please enter Not Applicable 	Property			regex match d Not sApplicable unknown 		Yes					Follow Up				
	pihl	HTAN Batch 1	393	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Evidence of Recurrence Type	Evidence of Recurrence Type		The text term used to describe the type of evidence used to determine whether the patient s disease recurred	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	394	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	HAART Treatment Indicator	HAART Treatment Indicator		The text term used to indicate whether the patient received Highly Active Antiretroviral Therapy HAART 	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	395	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	HIV Viral Load	HIV Viral Load		Numeric value that represents the concentration of an analyte or aliquot extracted from the sample or sample portion measured in milligrams per milliliter 	Property					Yes			2649682	1 0					
	pihl	HTAN Batch 1	396	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Hormonal Contraceptive Use	Hormonal Contraceptive Use		The text term used to indicate whether the patient used hormonal contraceptives 	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	397	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Hysterectomy Margins Involved	Hysterectomy Margins Involved		The text term used to indicate whether the patient s disease was determined to be involved based on the surgical margins of the hysterectomy 	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	398	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Hysterectomy Type	Hysterectomy Type		The text term used to describe the type of hysterectomy the patient had 	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	399	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Imaging Result	Imaging Result		The text term used to describe the result of the imaging or scan performed on the patient 	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	400	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Imaging Type	Imaging Type		The text term used to describe the type of imaging or scan performed on the patient 	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	401	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Immunosuppressive Treatment Type	Immunosuppressive Treatment Type		The text term used to describe the type of immunosuppresive treatment the patient received 	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	402	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Nadir CD4 Count	Nadir CD4 Count		Numeric value that represents the lowest point to which the CD4 count has dropped nadir 	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	403	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Pregnancy Outcome	Pregnancy Outcome		The text term used to describe the type of pregnancy the patient had	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	404	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Recist Targeted Regions Number	Recist Targeted Regions Number		Numeric value that represents the number of baseline target lesions as described by the Response Evaluation Criteria in Solid Tumours RECIST criteria	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	405	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Recist Targeted Regions Sum	Recist Targeted Regions Sum		Numeric value that represents the sum of baseline target lesions as described by the Response Evaluation Criteria in Solid Tumours RECIST criteria 	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	406	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Scan Tracer Used	Scan Tracer Used		The text term used to describe the type of tracer used during the imaging or scan of the patient 	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	407	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Progression or Recurrence Anatomic Site	Progression or Recurrence Anatomic Site		The text term used to describe the anatomic site of resection biopsy tissue or organ of biospecimen origin progression or recurrent disease treatment	Property					Yes			6161026	1 0					
	pihl	HTAN Batch 1	408	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Treatment Anatomic Site	Treatment Anatomic Site		The text term used to describe the anatomic site of resection biopsy tissue or organ of biospecimen origin progression or recurrent disease treatment	Property					Yes			6161026	1 0					
	pihl	HTAN Batch 1	409	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Reflux Treatment Type	Reflux Treatment Type		Text term used to describe the types of treatment used to manage gastroesophageal reflux disease GERD 	Property					Yes			3440206	1 0					
	pihl	HTAN Batch 1	410	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Risk Factor	Risk Factor		The text term used to describe a risk factor the patient had at the time of or prior to their diagnosis 	Property					Yes			6142389	1 0					
	pihl	HTAN Batch 1	411	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Risk Factor Treatment	Risk Factor Treatment		The yes no unknown indicator used to describe whether the patient received treatment for a risk factor the patient had at the time of or prior to their diagnosis 	Property					Yes			6514356	1 0					
	pihl	HTAN Batch 1	412	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Viral Hepatitis Serologies	Viral Hepatitis Serologies		Text term that describes the kind of serological laboratory test used to determine the patient s hepatitus status 	Property					Yes			4395982	1 0					
	pihl	HTAN Batch 1	413	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Weight	Weight		The weight of the patient measured in kilograms 	Property					Yes			651	4 0					
	pihl	HTAN Batch 1	414	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Barretts Esophagus Goblet Cells Present	Barretts Esophagus Goblet Cells Present		Presence or absennce of Barretts esophagus goblet cells 	Property					Yes					Follow Up				
	pihl	HTAN Batch 1	415	HTAN  Data Model		1.0.0	Follow Up	Follow Up		Node	Pancreatitis Onset Year	Pancreatitis Onset Year		Date of onset of pancreatitis 	Property			num		Yes					Follow Up				
	pihl	HTAN Batch 1	416	HTAN  Data Model		1.0.0	HTAN RPPA Antibody Table	HTAN RPPA Antibody Table		Node	HTAN RPPA Antibody Table ID	HTAN RPPA Antibody Table ID		HTAN identifier associated with RPPA antibody level metadata Identical for every row of the table 	Property					Yes					HTAN RPPA Antibody Table				
	pihl	HTAN Batch 1	417	HTAN  Data Model		1.0.0	HTAN RPPA Antibody Table	HTAN RPPA Antibody Table		Node	Ab Name Reported on Dataset	Ab Name Reported on Dataset		The antibody name 	Property					Yes					HTAN RPPA Antibody Table				
	pihl	HTAN Batch 1	418	HTAN  Data Model		1.0.0	HTAN RPPA Antibody Table	HTAN RPPA Antibody Table		Node	GENCODE Gene Symbol Target	GENCODE Gene Symbol Target		The comma separated list of gene symbols targeted by the antibody 	Property					Yes					HTAN RPPA Antibody Table				
	pihl	HTAN Batch 1	419	HTAN  Data Model		1.0.0	HTAN RPPA Antibody Table	HTAN RPPA Antibody Table		Node	UNIPROT Protein ID Target	UNIPROT Protein ID Target		The comma separated list of UNIPROT IDs targeted by the antibody 	Property					Yes					HTAN RPPA Antibody Table				
	pihl	HTAN Batch 1	420	HTAN  Data Model		1.0.0	HTAN RPPA Antibody Table	HTAN RPPA Antibody Table		Node	Phosphoprotein Flag	Phosphoprotein Flag		A flag the denotes if an antibody targets a phosphoprotein 	Property					Yes					HTAN RPPA Antibody Table				
	pihl	HTAN Batch 1	421	HTAN  Data Model		1.0.0	HTAN RPPA Antibody Table	HTAN RPPA Antibody Table		Node	Internal Ab ID	Internal Ab ID		Internal lab ID for an antibody 	Property					Yes					HTAN RPPA Antibody Table				
	pihl	HTAN Batch 1	422	HTAN  Data Model		1.0.0	HTAN RPPA Antibody Table	HTAN RPPA Antibody Table		Node	Species	Species		Host animal 	Property					Yes					HTAN RPPA Antibody Table				
	pihl	HTAN Batch 1	423	HTAN  Data Model		1.0.0	HTAN RPPA Antibody Table	HTAN RPPA Antibody Table		Node	RPPA Dilution	RPPA Dilution		The dilution ratio 	Property					Yes					HTAN RPPA Antibody Table				
	pihl	HTAN Batch 1	424	HTAN  Data Model		1.0.0	HTAN RPPA Antibody Table	HTAN RPPA Antibody Table		Node	Phospho Site	Phospho Site		The protein site for a phosphoprotein targeting antibody Report AA and site i e S442 	Property					Yes					HTAN RPPA Antibody Table				
	pihl	HTAN Batch 1	425	HTAN  Data Model		1.0.0	HTAN RPPA Antibody Table	HTAN RPPA Antibody Table		Node	RPPA Validation Status	RPPA Validation Status		Valid RPPA and WB correlation 0 7 Use with Caution RPPA and WB correlation 0 7 Under Evaluation Antibody has given mixed results and or evaluated by another lab We are in the process of re validating Used for QC These antibodies are used for tissue sample quality control QC 	Property					Yes					HTAN RPPA Antibody Table				
	pihl	HTAN Batch 1	426	HTAN  Data Model		1.0.0	HTAN RPPA Antibody Table	HTAN RPPA Antibody Table		Node	Antibody Notes	Antibody Notes		Notes on antibodies replacements and antibody recognition observations 	Property					Yes					HTAN RPPA Antibody Table				
	pihl	HTAN Batch 1	427	HTAN  Data Model		1.0.0	Imaging	Imaging		Node	Imaging Assay Type	Imaging Assay Type		Type of imaging assay	Property					Yes					Imaging				
